age,gender,profiles,cases,score
19,Male,2,1,
,Male,2,0,
27,Male,1,1,
33,Male,3,0,
26,Male,4,2,
,Female,1,0,
,Male,1,0,
27,Male,1,1,
31,Male,1,2,
22,Male,2,4,
23,Female,1,1,
40,Female,1,0,
29,Male,1,1,
34,Male,2,2,
,Male,6,7,
32,Male,1,2,
20,Male,1,0,
25,Male,2,1,
24,Male,2,0,
27,Female,1,1,
28,Female,4,1,
14,Male,1,0,
24,Male,1,0,
17,Male,1,1,
23,Female,3,1,
59,Male,2,2,4
,Male,2,0,
27,Female,1,3,
29,Male,1,3,
20,Female,2,1,
30,Female,1,1,
,Male,1,0,
,Male,2,0,
13,Male,1,0,
29,Male,2,0,
25,Male,1,2,5
29,Male,1,2,
20,Male,1,1,
22,Male,1,5,
27,Female,2,1,
18,Male,1,0,
31,Female,1,1,
24,Male,1,1,
30,Male,3,0,
34,Female,5,1,
22,Female,1,2,
22,Female,1,1,
22,Male,2,1,
,Male,2,1,5
,Female,1,1,
23,Female,1,1,
27,Female,1,2,
,Male,1,0,
,Male,3,0,
22,Male,1,0,
24,Male,1,1,
32,Male,1,2,4
,Male,1,0,
26,Male,1,2,
,Male,1,0,
20,Female,1,1,
30,Female,1,1,
,Male,1,0,
45,Male,4,5,
24,Female,1,1,
22,Female,1,1,
31,Male,1,2,
28,Male,2,1,
29,Male,1,0,
20,Male,1,0,
,Male,1,0,
38,Male,2,5,
29,Male,1,1,
28,Female,2,0,
34,Female,1,1,
,Male,2,0,
28,Male,1,1,
34,Male,1,0,
33,Male,1,0,
43,Female,1,0,
,Male,1,0,
25,Male,1,1,
33,Male,1,1,
,Male,1,0,
22,Male,1,1,
,Female,2,0,
25,Male,1,2,
28,Male,3,1,
24,Female,1,1,
,Female,1,0,
28,Female,4,5,
15,Male,2,1,
28,Male,5,3,
,Male,1,0,
29,Female,2,1,
,Male,2,0,
28,Male,1,3,4
22,Female,1,1,
23,Male,1,0,
20,Male,2,1,
27,Female,1,1,
26,Female,2,1,
22,Female,2,1,
,Male,1,0,
32,Male,1,1,
15,Male,1,1,
,Male,2,0,
,Male,4,2,
34,Female,1,0,
34,Male,1,1,
20,Female,1,1,
22,Male,1,1,
29,Female,2,1,
27,Male,1,0,
24,Female,2,4,
25,Female,1,2,
23,Male,1,1,
25,Male,1,1,
25,Male,2,3,5
,Male,2,0,
26,Male,1,2,
20,Male,2,0,
,Male,2,5,
25,Male,1,2,4
16,Male,1,0,
,Male,2,0,
20,Male,1,0,
24,Female,2,1,
,Female,1,1,
22,Male,1,0,
27,Male,1,8,
26,Female,1,1,
22,Male,2,0,
33,Female,1,1,
25,Male,1,1,
30,Female,2,0,
23,Female,1,0,
15,Male,1,0,
,Male,1,0,
23,Male,1,0,
31,Male,1,1,
28,Male,1,0,
21,Male,2,1,
32,Male,2,0,
25,Female,1,1,
37,Male,3,1,
29,Female,2,10,
24,Female,1,1,
22,Male,1,1,
,Male,2,0,
,Male,3,1,4
19,Female,2,1,
,Male,2,0,
39,Male,3,3,
,Female,3,0,
23,Male,2,1,
,Male,1,0,
21,Male,1,1,
32,Female,1,0,
20,Male,1,1,
27,Male,1,0,
30,Male,1,0,
24,Male,1,1,
21,Female,2,1,
,Male,1,0,
20,Female,1,1,
26,Female,1,1,
,Female,3,0,
23,Male,3,1,
,Male,2,1,
35,Male,1,1,
23,Female,1,1,
24,Female,1,1,
36,Male,2,1,
19,Male,1,1,
28,Female,1,3,
25,Female,3,1,
21,Female,2,1,
20,Male,1,0,
39,Female,1,0,
23,Male,1,1,
22,Female,1,1,
30,Female,1,0,
16,Male,1,0,
32,Female,2,4,
30,Female,1,1,
24,Female,1,1,
39,Female,1,0,
39,Male,8,8,
,Male,1,0,
24,Male,1,1,
44,Male,1,1,
,Male,2,1,5
24,Male,2,1,
22,Female,4,1,
33,Female,1,0,
,Male,1,0,
,Male,1,0,
,Male,1,1,
20,Male,3,4,
20,Female,1,4,
20,Male,2,1,
23,Female,1,1,
32,Male,1,1,
,Male,2,1,
,Male,1,0,
26,Male,1,1,
24,Female,1,1,
23,Male,1,1,
26,Male,1,1,
30,Male,1,1,
22,Female,2,1,
25,Female,3,4,5
25,Male,1,2,5
21,Male,1,3,
28,Female,1,0,
,Female,1,0,
32,Male,1,5,
35,Female,3,5,5
17,Male,3,0,
22,Others,1,0,
27,Male,1,1,5
34,Male,1,5,5
22,Female,1,1,
,Female,2,0,
,Male,1,0,
29,Female,1,1,
27,Male,1,1,
,Male,1,0,
22,Male,1,1,
22,Male,1,0,
25,Male,2,1,
46,Male,4,5,
22,Male,1,1,
25,Male,2,4,
29,Male,1,0,
33,Female,2,4,3
20,Female,2,1,5
19,Male,1,0,
,Male,2,1,
35,Female,2,1,
21,Male,1,1,
25,Male,1,3,
,Male,2,0,
25,Female,1,0,
23,Male,1,2,
29,Female,1,1,
28,Male,1,1,
19,Male,2,1,
25,Male,2,1,
19,Male,2,0,
27,Male,2,0,
38,Male,2,3,
17,Female,2,0,
24,Male,1,1,
,Female,2,0,
27,Female,1,1,
30,Male,3,1,
24,Female,2,2,
24,Male,1,1,
25,Female,1,6,
,Male,2,1,
21,Male,4,4,
34,Male,2,3,
18,Male,1,1,
29,Male,2,0,
,Male,2,0,
23,Female,1,1,
31,Female,1,1,
24,Male,1,1,
19,Female,1,0,
23,Male,1,2,
25,Male,1,1,
26,Male,1,1,
23,Male,1,1,
30,Male,2,1,
,Male,4,2,
35,Male,1,0,
35,Female,2,2,
,Female,2,0,
28,Male,1,2,
25,Female,2,1,5
25,Male,1,0,
,Male,3,0,
23,Male,1,2,
,Female,1,1,
,Male,1,0,
72,Male,1,4,5
26,Male,2,6,
,Male,3,1,
,Female,1,0,
24,Male,1,1,
32,Female,2,8,
,Female,1,0,
524,Male,1,0,
,Female,2,1,5
30,Male,1,1,
16,Male,1,0,
,Male,4,1,
,Male,1,0,
21,Female,1,0,
,Male,2,0,
18,Male,2,0,
23,Male,1,1,
39,Male,1,1,4
19,Male,2,0,
,Female,2,1,
34,Male,2,2,
35,Male,2,1,
,Male,3,1,
,Female,2,1,
,Male,2,0,
30,Others,1,1,
26,Female,1,1,
32,Female,1,0,
,Others,1,0,
30,Female,1,1,5
20,Male,1,1,
,Female,1,0,
22,Female,1,0,
30,Female,1,1,
38,Male,1,2,4
36,Male,1,1,
24,Female,2,1,
24,Female,1,1,2
,Male,6,1,
31,Male,1,1,
23,Female,1,1,
35,Male,1,3,
29,Male,1,6,
30,Male,2,7,
39,Male,1,1,
36,Male,1,4,
25,Male,1,1,
32,Female,1,2,4
24,Male,1,2,
37,Male,3,3,4
25,Male,2,1,
14,Male,2,0,
25,Male,3,1,
,Male,1,0,
24,Female,1,1,
26,Male,1,0,
24,Male,2,1,
,Male,1,0,
,Others,1,0,
25,Male,1,0,
27,Male,3,1,
23,Male,2,1,
34,Male,1,1,
29,Male,1,2,5
35,Female,6,3,
35,Female,3,7,
39,Male,4,5,4
25,Female,1,1,
29,Male,1,1,
,Male,1,0,
22,Male,1,1,
,Others,2,1,
23,Female,1,1,
18,Others,1,0,
30,Female,1,1,
21,Female,2,1,
18,Male,1,0,
,Male,2,0,
34,Male,1,1,5
27,Male,3,3,4
22,Female,1,2,
26,Male,1,4,
,Male,1,0,
32,Female,1,2,
23,Male,1,2,
26,Female,4,7,
32,Male,1,1,
28,Male,1,1,
20,Male,1,1,
34,Female,1,1,
40,Male,2,2,
34,Male,1,6,
27,Female,1,1,
27,Male,1,1,
23,Female,1,2,5
22,Male,1,4,
22,Male,1,0,
23,Male,2,7,
,Female,1,1,
,Male,1,0,
31,Female,1,2,
27,Female,1,1,
,Male,2,1,
23,Male,1,1,5
27,Female,2,3,
40,Male,2,1,
51,Male,3,0,
26,Female,1,1,
31,Female,2,0,
16,Male,1,1,
30,Male,1,0,
36,Male,1,0,
45,Male,1,2,
20,Male,1,1,
28,Male,4,2,
35,Male,2,1,
30,Female,1,1,
34,Male,1,2,
22,Male,2,0,
27,Female,1,1,
15,Male,1,0,
23,Female,3,2,
31,Female,1,0,
32,Female,4,5,
26,Male,2,1,
24,Male,1,1,4
21,Male,1,0,
,Male,3,1,
35,Female,2,1,
27,Female,1,1,
25,Male,1,6,
26,Male,1,1,
,Female,1,0,
24,Female,3,1,
27,Male,1,1,
29,Male,1,0,
21,Female,2,1,
32,Male,1,2,
27,Male,3,5,
18,Male,2,0,
24,Female,1,1,
,Female,1,0,
,Male,2,0,
,Male,2,0,
25,Male,1,1,
,Female,3,1,5
,Male,1,0,
30,Male,1,1,
26,Female,4,1,
30,Female,6,6,
26,Male,4,12,
24,Male,1,2,
,Male,3,0,
25,Female,1,2,
25,Female,2,1,
,Male,2,1,
,Male,4,1,
,Male,3,1,
45,Female,1,1,
23,Female,2,1,
26,Male,1,1,
19,Male,4,1,
23,Male,1,4,5
24,Female,3,1,
29,Male,1,1,5
23,Female,2,1,5
27,Female,1,1,
31,Male,2,3,
18,Male,1,0,
,Male,1,0,
,Male,3,1,
15,Female,2,0,
51,Male,2,0,
26,Female,1,0,
22,Male,2,1,
22,Male,1,1,
25,Male,1,1,
22,Male,1,0,
18,Male,1,0,
28,Male,3,0,
20,Female,1,2,
,Female,3,1,
33,Male,2,2,
26,Male,2,1,
25,Male,1,1,
24,Female,1,2,5
,Male,3,1,
23,Male,1,1,
37,Male,1,2,
23,Male,1,2,5
27,Female,1,0,
50,Male,4,3,5
26,Male,2,4,
29,Female,1,0,
24,Female,1,1,
30,Female,1,1,
42,Female,1,0,
31,Female,5,3,
24,Female,4,6,
20,Female,1,2,5
59,Male,4,3,5
34,Male,2,1,
,Male,2,1,
26,Male,1,1,
24,Female,1,0,
28,Female,1,1,
23,Male,1,0,
27,Male,2,2,
38,Male,2,2,
,Female,3,1,
31,Male,1,1,
,Male,1,0,
27,Female,1,1,
23,Male,1,1,
,Male,3,0,
28,Male,1,0,
35,Male,2,2,
29,Male,3,17,
,Female,1,0,
20,Male,2,0,
23,Female,1,1,
28,Male,2,4,5
19,Male,1,1,
26,Male,3,6,
31,Male,1,11,
,Female,1,0,
26,Male,2,1,
31,Male,1,0,
45,Male,4,0,
20,Male,1,1,
24,Female,1,2,
17,Male,1,1,
,Female,1,0,
20,Female,3,4,
24,Male,1,1,
36,Female,1,1,4
,Male,2,1,
,Female,2,0,
24,Male,1,1,
,Male,1,1,
27,Male,1,4,1
21,Male,2,1,
24,Male,1,0,
30,Female,1,1,
,Male,1,0,
15,Male,2,1,
,Male,2,0,
21,Male,1,2,
24,Female,3,6,
36,Male,2,1,
,Male,3,3,5
,Female,1,1,
19,Male,1,1,
24,Female,1,1,
25,Male,1,2,
,Female,1,0,
41,Male,1,3,
29,Male,1,3,
27,Male,3,6,5
23,Female,1,1,
23,Male,1,2,
18,Male,2,0,
,Male,3,1,
39,Female,2,1,
24,Male,1,1,
25,Male,1,1,5
39,Male,1,0,
30,Male,2,2,
,Male,1,0,
24,Male,2,1,
25,Male,2,2,
40,Male,3,1,
29,Male,3,3,
24,Female,1,6,4
31,Female,1,1,
27,Male,2,1,
22,Female,1,6,
27,Male,2,0,
25,Male,1,1,
26,Female,1,0,
27,Female,1,1,
20,Female,1,0,
22,Male,1,0,
31,Female,3,8,
29,Male,1,2,
70,Male,1,0,
24,Male,1,1,
24,Male,2,2,
26,Male,2,1,
,Male,3,1,
27,Male,1,1,
27,Male,2,3,
23,Female,1,3,5
33,Female,1,1,
32,Male,1,1,
35,Male,1,1,
33,Female,2,1,5
,Male,1,1,
30,Male,1,1,5
34,Male,1,3,1
24,Male,1,2,
,Male,1,0,
28,Male,1,1,
,Male,3,1,5
34,Male,3,4,
28,Male,1,1,
,Male,1,0,
29,Male,4,4,4
26,Male,1,1,
19,Male,1,2,5
40,Female,5,4,
33,Male,4,3,
21,Male,2,1,
26,Male,1,1,
26,Female,4,1,
24,Male,1,1,
34,Male,1,1,
,Male,1,0,
24,Male,1,1,
17,Male,1,0,
24,Male,1,1,
27,Male,1,1,3
28,Female,1,3,
,Male,1,0,
26,Female,6,2,
23,Male,1,1,
26,Male,3,3,
19,Female,1,1,
25,Female,1,3,
21,Female,2,2,
21,Male,1,0,
25,Male,2,2,4
22,Male,1,4,5
19,Male,1,0,
19,Male,4,2,
,Male,2,0,
23,Male,1,3,
26,Female,1,1,
39,Male,4,5,5
29,Male,1,1,5
22,Male,1,0,
24,Female,3,1,
,Male,2,0,
,Male,1,0,
,Male,2,0,
27,Male,1,0,
22,Male,2,0,
34,Female,2,1,
27,Female,1,1,
,Male,2,1,
,Male,2,1,4
28,Male,1,1,
25,Male,1,1,
22,Male,1,0,
30,Female,1,1,
28,Female,1,3,
31,Female,2,5,
23,Male,1,1,
25,Male,1,0,
,Male,3,1,
,Male,2,0,
18,Male,1,1,
21,Male,1,1,
26,Female,2,1,
30,Female,3,2,5
,Female,3,0,
21,Female,1,1,
21,Male,4,0,
22,Male,1,0,
29,Male,2,1,
19,Female,1,0,
25,Male,1,1,
18,Male,2,1,
28,Male,1,1,
29,Male,1,2,
,Male,2,1,
22,Female,1,1,
25,Male,1,0,
26,Female,7,1,
24,Male,1,0,
20,Female,2,0,
22,Male,1,2,5
,Male,1,0,
37,Male,2,5,
29,Male,1,1,
24,Male,1,1,
23,Male,2,0,
24,Female,1,1,
25,Male,3,1,
,Male,1,0,
26,Male,1,4,
26,Male,1,1,
20,Male,1,3,4
17,Male,2,0,
,Female,3,1,
25,Male,1,0,
16,Male,1,0,
,Female,1,0,
19,Male,1,1,
,Male,2,0,
22,Male,2,4,
22,Male,1,0,
,Male,1,0,
22,Male,1,1,
24,Male,2,1,
,Male,1,0,
,Others,1,0,
25,Male,1,1,
,Male,1,0,
27,Male,1,1,
25,Female,3,2,
,Male,3,1,5
19,Male,1,1,
22,Female,2,1,
24,Male,3,1,
15,Male,1,0,
19,Male,1,1,5
,Male,2,0,
25,Male,1,0,
,Male,3,0,
24,Male,2,3,
,Male,2,0,
21,Male,2,3,
,Male,2,1,
26,Male,1,1,5
26,Male,1,1,
63,Female,2,1,
22,Male,1,1,5
23,Male,1,1,5
25,Male,3,1,
19,Female,2,1,
28,Female,2,1,4
22,Male,1,1,5
26,Female,2,1,
37,Female,1,3,
29,Male,3,1,5
,Male,2,0,
18,Female,1,2,
16,Female,2,0,
19,Female,2,1,
,Male,1,0,
21,Male,1,1,5
30,Male,2,5,1
35,Male,1,1,
29,Female,1,2,
22,Male,1,1,
24,Male,1,0,
28,Male,2,1,
28,Male,2,1,
39,Male,2,2,
29,Female,1,1,
,Male,2,1,
,Female,2,0,
30,Male,5,6,
27,Female,1,1,
35,Female,1,2,
23,Male,1,1,
,Female,2,0,
,Male,2,0,
78,Male,2,0,
,Male,2,0,
24,Female,1,1,
,Male,2,0,
31,Female,1,0,
29,Female,2,1,
36,Male,2,2,5
20,Male,2,1,
36,Male,1,0,
,Male,2,1,
26,Male,1,0,
29,Male,1,1,5
31,Female,2,7,
26,Male,1,1,5
19,Male,2,1,
29,Female,2,3,
,Male,2,1,5
22,Male,1,1,
29,Female,1,0,
29,Female,2,2,
23,Male,3,1,
31,Male,1,2,5
,Male,1,0,
29,Female,2,0,
25,Others,1,0,
27,Male,2,1,5
19,Male,1,0,
20,Male,1,0,
24,Male,2,0,
32,Male,6,0,
23,Female,2,1,5
,Female,2,1,
21,Male,1,1,
22,Male,3,2,2
26,Male,1,0,
20,Male,2,2,
28,Male,1,1,
,Male,2,0,
21,Male,1,1,
26,Male,1,0,
27,Female,1,2,
25,Male,2,1,
20,Male,1,0,
34,Male,1,1,
27,Female,1,1,5
26,Male,1,1,
64,Female,5,12,
30,Female,2,1,
,Male,1,0,
23,Male,1,2,4
22,Male,1,0,
38,Male,1,1,
32,Male,1,1,
25,Female,1,0,
24,Male,1,0,
22,Male,1,0,
33,Male,2,3,
40,Female,2,1,
50,Female,3,6,
24,Male,2,1,
35,Male,1,1,
27,Male,1,1,
25,Female,1,1,
33,Female,2,5,
29,Male,1,1,
24,Male,1,2,
25,Male,2,1,
23,Female,2,0,
,Male,3,1,
27,Female,1,1,5
41,Male,2,1,
25,Female,2,4,
22,Female,1,1,
,Female,4,1,
,Male,2,1,5
,Male,2,2,
,Female,2,0,
69,Male,3,1,
36,Male,3,1,
29,Male,1,0,
22,Male,1,1,
27,Male,4,1,
,Male,1,0,
23,Female,2,1,
21,Male,1,1,
23,Male,1,0,
32,Female,2,3,
25,Female,1,1,
26,Male,1,3,4
,Male,1,0,
24,Female,1,1,3
30,Male,1,1,
,Female,2,1,
39,Male,1,0,
29,Female,2,0,
31,Male,1,1,5
33,Male,3,1,
20,Male,2,0,
,Male,1,0,
26,Male,3,1,
33,Male,4,3,5
21,Female,1,2,
46,Female,2,1,
,Female,1,0,
,Male,1,0,
26,Female,4,1,
,Male,2,0,
22,Male,1,1,
23,Female,2,1,
23,Male,1,1,5
27,Female,1,1,
26,Female,1,1,
33,Female,2,1,
,Male,3,0,
27,Male,2,1,
25,Male,1,0,
33,Female,1,2,5
27,Male,1,1,
26,Male,1,1,
32,Male,1,1,
24,Male,3,1,
28,Male,2,3,
23,Female,1,1,
,Male,3,4,
23,Male,1,0,
21,Male,1,1,
24,Female,1,2,
31,Male,1,5,
16,Female,3,1,
,Male,2,0,
18,Female,1,1,
29,Male,1,3,
20,Male,1,0,
23,Male,3,1,
26,Male,1,1,
29,Male,1,1,5
33,Male,1,13,
29,Male,1,0,
33,Female,3,0,
18,Male,2,1,
30,Male,1,0,
30,Male,3,2,
19,Female,3,1,
20,Female,1,1,5
40,Female,3,3,
31,Female,1,1,
23,Male,2,1,
,Male,2,0,
40,Male,2,1,
20,Male,2,0,
22,Female,3,0,
29,Male,4,3,
21,Male,1,0,
29,Male,1,1,
29,Male,2,6,4
23,Male,1,0,
,Male,1,0,
19,Male,1,1,
22,Female,1,1,
25,Male,3,2,
,Male,1,0,
21,Female,1,1,
,Female,1,0,
26,Female,1,1,
21,Female,1,1,
22,Female,2,1,
,Male,2,1,
,Male,1,0,
22,Male,1,1,
36,Male,1,1,
,Male,2,0,
,Male,1,0,
21,Male,1,0,
25,Female,1,1,
20,Male,1,1,
40,Male,2,2,
28,Male,1,1,
35,Male,2,0,
,Male,2,0,
18,Male,1,1,5
25,Male,1,0,
,Male,1,0,
32,Male,1,1,
26,Male,1,1,
20,Male,1,1,
28,Male,1,1,
33,Male,2,2,
25,Others,2,0,
26,Male,2,0,
24,Female,3,0,
25,Female,1,1,
,Female,2,1,
28,Male,1,1,
22,Male,1,1,
29,Male,3,4,
28,Male,1,1,
,Male,2,0,
29,Others,1,0,
23,Male,1,0,
37,Male,2,1,
24,Female,3,8,
34,Male,1,0,
38,Female,3,1,
27,Female,1,1,
,Male,1,0,
,Male,1,0,
37,Male,1,0,
28,Female,3,0,
19,Male,1,2,
23,Male,2,3,
28,Male,1,1,
31,Male,1,1,
,Male,2,1,
22,Female,3,1,
,Female,4,1,
18,Male,2,0,
24,Male,2,1,
,Male,1,0,
,Female,2,1,
16,Male,1,0,
26,Male,4,7,
25,Female,1,0,
32,Female,2,1,
27,Male,1,1,
16,Male,1,0,
23,Female,3,2,
,Male,2,2,
26,Male,1,1,
,Male,2,0,
25,Male,1,0,
27,Male,2,3,5
18,Male,2,3,
28,Male,1,3,
35,Male,2,2,
15,Male,1,0,
27,Female,1,0,
35,Male,3,5,
35,Male,1,2,5
30,Female,2,1,
32,Male,1,2,
,Male,3,0,
,Male,2,1,5
12,Female,1,2,
19,Female,2,1,
26,Female,2,0,
,Male,2,0,
19,Male,1,0,
25,Male,1,1,
23,Male,1,0,
28,Female,1,1,
28,Male,1,1,
19,Male,2,1,
29,Male,1,1,
24,Female,3,2,
29,Male,1,1,
36,Male,1,1,
,Male,3,1,
,Female,1,0,
,Male,3,0,
19,Female,1,1,
,Male,3,0,
24,Female,1,1,
21,Female,2,1,
24,Male,1,4,
,Male,2,0,
20,Female,1,1,
31,Male,1,0,
30,Male,1,1,
32,Female,2,4,5
22,Male,1,0,
24,Male,1,1,
17,Male,1,0,
,Others,2,0,
,Male,2,1,
,Male,1,0,
20,Male,1,1,
23,Male,1,1,
20,Female,3,0,
16,Male,1,2,
30,Male,1,2,
38,Male,2,1,
21,Female,1,4,5
30,Male,1,1,
18,Male,2,1,
21,Male,1,1,
27,Male,1,2,5
22,Male,1,2,1
22,Male,1,2,
22,Male,1,1,
,Female,2,0,
26,Female,1,0,
20,Female,1,1,
21,Male,1,1,5
35,Female,1,4,
34,Female,3,3,5
,Male,2,1,
19,Male,1,1,
24,Male,1,1,
24,Female,1,1,5
27,Male,1,0,
20,Female,1,1,
22,Male,1,1,
25,Female,1,1,
30,Female,2,6,5
24,Male,2,1,
21,Male,2,0,
,Male,2,0,
25,Female,1,1,
53,Female,2,0,
23,Female,1,1,
28,Male,3,3,
,Female,1,0,
31,Male,2,1,
32,Female,2,5,5
24,Male,1,1,
26,Male,2,1,
28,Male,1,1,
24,Male,1,0,
29,Male,1,1,
25,Male,2,1,
,Female,2,0,
26,Female,2,1,
27,Female,2,1,
45,Female,3,5,4
,Male,1,0,
,Female,1,0,
55,Female,2,1,
22,Male,2,0,
20,Female,1,1,
24,Male,3,0,
38,Male,1,1,
24,Male,1,0,
40,Female,1,0,
21,Male,1,1,
22,Male,4,1,
29,Male,1,1,
27,Female,1,2,
25,Male,1,2,
30,Female,1,1,
31,Male,1,2,
,Male,2,2,
25,Male,1,4,
,Others,2,0,
25,Male,1,0,
,Male,2,0,
22,Female,2,0,
30,Male,1,0,
,Male,1,0,
20,Male,1,0,
21,Male,2,1,
36,Female,1,1,
20,Male,2,1,
19,Male,2,1,
20,Female,3,1,
34,Female,3,1,
27,Male,3,1,
28,Male,1,0,
23,Male,2,6,
25,Male,2,1,
23,Male,1,0,
24,Male,1,0,
,Female,2,0,
28,Female,11,2,
20,Female,1,1,
34,Male,3,4,5
,Female,3,1,
18,Male,1,0,
,Male,2,0,
62,Male,1,1,
26,Male,3,2,
25,Male,1,0,
31,Male,3,4,
24,Female,3,2,
20,Female,1,0,
21,Female,1,1,
31,Male,1,1,5
32,Male,1,1,1
,Male,1,0,
23,Male,2,1,
35,Male,2,1,
30,Female,2,2,
,Male,2,1,
20,Male,1,1,
,Male,3,0,
14,Male,1,0,
19,Male,1,0,
19,Male,3,1,
26,Male,1,2,
19,Male,2,1,
22,Male,1,1,
33,Female,2,1,
28,Male,2,1,4
26,Female,1,1,
27,Male,1,1,
,Male,2,1,
28,Male,1,0,
,Male,3,1,
21,Female,1,1,
25,Male,1,3,
34,Male,4,1,
22,Female,1,0,
30,Male,1,1,5
42,Female,3,4,5
29,Male,2,1,
27,Male,2,3,4
25,Male,1,1,
,Female,2,1,
,Male,2,0,
28,Female,1,2,
25,Male,2,1,
24,Female,2,1,
26,Male,2,0,
27,Male,1,1,
36,Male,3,1,
27,Male,1,0,
28,Male,1,0,
27,Female,3,7,5
24,Male,1,1,
26,Male,1,0,
,Male,4,3,
28,Female,1,2,
31,Male,1,0,
35,Male,2,3,
24,Male,2,1,
34,Female,1,1,
21,Male,2,1,
48,Female,2,1,
28,Male,2,0,
26,Male,1,1,5
24,Male,2,2,
23,Male,1,1,
37,Male,1,0,
,Male,1,0,
24,Male,1,4,4
28,Male,1,2,4
18,Female,2,1,
24,Female,1,1,
23,Male,1,2,5
25,Male,1,0,
66,Male,4,1,
16,Male,2,1,5
21,Male,1,1,
31,Female,4,3,
21,Male,1,2,
,Female,3,1,
27,Male,1,1,
27,Male,1,2,5
24,Male,3,2,
26,Male,3,1,
30,Male,3,3,
40,Male,3,1,
26,Male,1,0,
,Female,2,0,
26,Male,2,1,
,Male,4,1,
25,Male,1,1,5
28,Female,3,3,
69,Male,1,1,
33,Male,3,1,
,Male,2,0,
34,Female,3,2,
28,Female,3,2,
28,Female,1,1,3
30,Male,1,0,
26,Female,1,1,
42,Female,7,1,
25,Female,1,2,
29,Male,3,2,
37,Female,4,1,
26,Male,3,3,
32,Male,2,1,
28,Male,1,0,
34,Female,1,0,
24,Female,1,1,
24,Male,2,2,
23,Male,3,1,
,Female,2,1,5
,Male,2,1,
20,Male,1,1,
26,Female,2,0,
48,Male,2,1,5
17,Female,1,0,
29,Male,1,1,
,Female,3,2,3
24,Male,1,1,
24,Male,1,1,5
31,Female,2,1,
37,Female,1,0,
,Male,2,1,
23,Male,1,1,
27,Female,1,1,
25,Male,1,0,
30,Female,2,0,
40,Male,2,1,
25,Female,3,1,
18,Male,1,1,
19,Female,1,0,
38,Female,1,3,5
27,Male,2,2,4
30,Male,2,3,
26,Male,1,1,
26,Male,1,1,
21,Female,1,1,
20,Male,2,1,4
26,Female,1,0,
25,Female,1,1,
31,Male,1,3,
24,Female,2,1,
25,Female,2,2,
,Male,2,0,
21,Male,1,1,
26,Male,3,1,
17,Male,1,0,
36,Male,1,4,
29,Female,4,5,5
22,Female,1,1,
32,Female,1,3,5
29,Female,1,7,
29,Male,2,3,
26,Female,1,1,
31,Female,1,3,
21,Male,2,2,
21,Male,1,1,
34,Female,2,3,
20,Female,1,1,
41,Male,3,4,5
25,Female,1,1,
26,Female,1,1,
41,Female,1,1,
36,Male,2,1,
34,Male,1,1,5
23,Female,1,1,
26,Female,2,0,
,Male,2,0,
,Male,2,1,
31,Male,1,1,
24,Male,1,1,
,Male,3,1,
19,Male,2,3,5
,Male,3,0,
22,Male,3,8,
22,Male,1,1,
15,Male,1,0,
24,Male,2,2,5
21,Female,3,1,
25,Male,2,1,
24,Female,1,1,
24,Female,2,2,
23,Female,1,2,
27,Male,3,3,
,Male,3,2,
29,Female,1,0,
,Male,2,0,
28,Male,1,1,
27,Female,3,6,5
13,Male,1,0,
25,Male,3,3,
24,Female,2,2,5
31,Male,1,0,
,Female,3,1,5
26,Female,1,1,5
23,Female,1,1,
31,Male,1,3,4
29,Female,1,1,
25,Male,3,1,
22,Male,1,0,
68,Female,9,7,
22,Male,1,0,
29,Male,1,1,
31,Male,1,1,
33,Male,5,1,
29,Male,1,1,
35,Male,1,0,
37,Male,2,2,5
24,Male,1,2,
16,Male,2,1,
,Male,3,1,
28,Female,2,1,
42,Male,3,2,
25,Male,1,0,
26,Male,1,0,
15,Female,1,0,
26,Male,1,0,
25,Female,1,3,
40,Male,1,1,
33,Female,2,0,
21,Female,1,0,
26,Female,1,0,
24,Female,2,1,
19,Female,1,1,
26,Male,1,1,
25,Female,1,2,
24,Male,1,0,
24,Female,1,0,
26,Male,1,0,
21,Male,2,1,5
27,Male,1,0,
26,Male,2,1,
32,Male,3,2,
30,Male,1,0,
24,Female,1,1,
29,Male,2,2,5
41,Male,1,2,
27,Others,1,0,
25,Female,1,1,
35,Female,1,1,
36,Female,1,1,
21,Male,1,0,
,Female,2,0,
48,Male,1,1,
,Male,1,0,
30,Female,3,2,
21,Male,1,2,
23,Male,1,0,
25,Male,1,1,
,Female,2,2,3
,Male,1,0,
28,Female,1,4,
30,Male,1,0,
32,Male,1,5,
33,Female,3,3,
27,Male,1,0,
25,Male,2,0,
22,Male,1,0,
29,Male,1,2,
27,Male,1,0,
23,Male,1,0,
27,Female,1,1,
22,Male,2,0,
48,Male,2,0,
23,Female,2,1,
30,Male,1,1,
33,Male,1,0,
28,Female,1,1,
28,Female,2,0,
22,Male,1,1,
36,Male,2,4,4
30,Male,2,3,
19,Male,1,1,
31,Female,1,0,
,Male,2,0,
29,Male,1,4,4
30,Female,1,2,
20,Male,2,1,
15,Male,3,0,
39,Female,4,1,
,Male,3,3,
28,Male,1,0,
,Male,3,1,
,Male,2,1,
28,Female,1,1,
31,Male,4,1,
18,Male,1,1,
33,Male,2,0,
28,Female,1,1,
25,Male,1,3,
26,Male,1,1,
31,Female,1,2,5
,Female,1,0,
26,Male,3,2,5
,Male,1,0,
30,Male,1,0,
27,Male,1,3,4
